Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN,AEE
2009-07-22,50.90388107299805,14.85919952392578,,7.539999961853027,27.13642692565918,10.647920608520508,31.34000015258789,3.5499999523162837,45.29135131835938,9.88310432434082,61.73123550415039,10.589001655578613,14.22881031036377,49.49678039550781,20.309999465942386,4.697266101837158,23.597286224365234,28.872936248779297,19.09499931335449,9.34000015258789,,31.9266300201416,46.57516860961914,6.7329063415527335,20.32453727722168,214.05905151367188,212.463134765625,10.940226554870604,88.79000091552734,16.270380020141598
2009-07-23,54.65062713623047,14.731508255004885,,7.6500000953674325,28.19619178771973,10.647920608520508,32.310001373291016,3.5899999141693115,45.42783737182617,10.260385513305664,63.62702560424805,11.253782272338867,14.63913345336914,51.26757431030274,21.25,4.987165451049805,26.16617584228516,29.717023849487305,20.489999771118164,9.460000038146973,,32.63292694091797,49.01155853271485,6.867462158203125,21.037965774536133,218.88888549804688,217.2569580078125,11.009783744812012,93.87000274658205,16.68044662475586
2009-07-24,54.64275741577149,15.124663352966307,,7.239999771118164,28.46917152404785,10.493340492248537,32.630001068115234,3.7699999809265137,45.37908554077149,10.711483001708984,62.79761123657226,11.355077743530273,14.7384033203125,51.95463180541992,21.1299991607666,5.132114887237549,26.383136749267575,29.573833465576172,21.600000381469727,11.460000038146973,,32.92879867553711,49.3931655883789,6.95285177230835,21.40277862548828,223.5835876464844,221.9166412353516,10.965521812438963,86.48999786376953,17.03759765625
2009-07-27,55.0284538269043,15.13137912750244,,7.639999866485597,28.18817138671875,10.229641914367676,32.610000610351555,3.7999999523162837,45.31084442138672,10.645868301391602,62.6297607421875,11.665308952331545,14.996511459350586,52.47168350219727,20.32999992370605,5.089083671569824,25.966567993164066,29.76225471496582,21.475000381469727,11.5600004196167,,33.329662322998054,49.29531478881836,6.885573863983153,21.743274688720703,222.62261962890625,220.9628448486328,11.022436141967773,84.23999786376953,17.083900451660153
2009-07-28,55.00484085083008,15.26579761505127,,7.5999999046325675,28.31662559509277,10.34785270690918,32.330001831054695,3.7699999809265137,44.73569107055664,10.227579116821287,61.9188346862793,11.586172103881836,15.413443565368652,52.05380249023438,20.450000762939453,5.154763221740723,26.00995635986328,29.95820426940918,21.73500061035156,11.039999961853027,,33.071971893310554,48.77672576904297,6.818296909332275,21.32981300354004,220.1451416015625,218.50384521484372,11.117291450500488,84.9800033569336,16.94500732421875
2009-07-29,54.09178161621094,15.35316276550293,,7.630000114440918,28.06774139404297,10.33875846862793,32.060001373291016,3.7100000381469727,44.20928192138672,10.014336585998537,62.0965690612793,11.222124099731444,14.976652145385742,51.31715774536133,20.399999618530273,5.19779634475708,25.714879989624023,28.32275009155273,21.979999542236328,11.020000457763672,,33.16741943359375,49.08983993530274,6.906190395355225,21.14335060119629,218.3383331298828,216.71051025390625,11.18685531616211,84.33999633789062,16.839179992675778
2009-07-30,55.020591735839844,15.35651969909668,,7.630000114440918,28.19619178771973,10.366037368774414,32.279998779296875,3.660000085830689,45.81777954101562,10.531044006347656,65.62152099609375,11.969207763671875,15.327410697937012,52.74085998535156,16.510000228881836,5.204588890075684,26.02731132507324,28.857852935791016,22.09499931335449,11.100000381469727,,33.34876251220703,49.29531478881836,6.994081497192383,21.386564254760746,223.0430450439453,221.3801422119141,11.180532455444336,86.08999633789062,17.017757415771484
2009-07-31,55.50860214233398,15.117941856384276,,7.5,28.15605354309082,10.411502838134766,32.419998168945305,3.660000085830689,45.06713104248047,10.490035057067873,65.18707275390625,11.985040664672852,15.36711597442627,52.84002685546875,16.440000534057614,5.222707748413086,25.78431510925293,28.722198486328125,22.024999618530273,10.90999984741211,,33.14833831787109,49.9019660949707,6.967446804046631,21.816240310668945,221.7467498779297,220.093505859375,11.085673332214355,85.76000213623047,16.8193359375
2009-08-03,56.78374862670898,15.060813903808596,,7.690000057220459,28.88664245605469,10.420595169067383,32.68000030517578,3.740000009536743,45.876258850097656,10.826303482055664,67.13222503662111,12.330090522766113,15.85023307800293,53.39958953857422,16.420000076293945,5.274799823760986,26.600112915039066,29.950666427612305,22.364999771118164,11.1899995803833,,33.32012939453125,52.30900573730469,7.084639072418213,22.181062698364254,226.33132934570312,224.64390563964844,11.148913383483887,87.44000244140625,16.87225341796875
2009-08-04,56.69718551635742,14.886083602905273,,7.71999979019165,28.629741668701172,10.757036209106444,33.0,3.759999990463257,44.31650161743164,10.777094841003418,67.64566040039061,12.614994049072266,15.995828628540039,52.86127090454102,16.860000610351562,5.401630401611328,26.851789474487305,33.08591842651367,22.5,11.130000114440918,,33.60647201538086,52.680824279785156,7.023379802703857,22.83773803710937,227.0920867919922,225.3990020751953,11.13626480102539,85.80000305175781,16.951616287231445
